no;id;state;partition;time;y;cov1;cov2;cov3;cov4;cluster
778;260;2;1;1;1180.641244;0.158447997;0.844016762;-0.245848234;1.019303405;49
779;260;2;1;2;1497.223488;0.158447997;0.844016762;-0.245848234;1.019303405;49
780;260;2;1;3;1815.941323;0.158447997;0.844016762;-0.245848234;1.019303405;49
781;261;3;1;1;1699.513746;1.745838076;-0.005171604;0.490720342;1.355435616;18
782;261;3;1;2;2096.631899;1.745838076;-0.005171604;0.490720342;1.355435616;18
783;261;3;1;3;2516.316571;1.745838076;-0.005171604;0.490720342;1.355435616;18
784;262;3;1;1;1317.173497;0.011530983;-0.016624088;-0.080229116;0.804877346;23
785;262;3;1;2;1625.402052;0.011530983;-0.016624088;-0.080229116;0.804877346;23
786;262;3;1;3;1957.65192;0.011530983;-0.016624088;-0.080229116;0.804877346;23
787;263;2;1;1;941.356443;-0.765833086;1.847160878;-1.428724589;-0.45529139;46
788;263;2;1;2;1197.355743;-0.765833086;1.847160878;-1.428724589;-0.45529139;46
789;263;2;1;3;1452.021311;-0.765833086;1.847160878;-1.428724589;-0.45529139;46
790;264;2;0;1;674.9300337;0.453593671;0.29518488;-0.802118981;0.71632686;47
791;264;2;0;2;944.2199993;0.453593671;0.29518488;-0.802118981;0.71632686;47
792;264;2;0;3;1218.333882;0.453593671;0.29518488;-0.802118981;0.71632686;47
793;265;3;1;1;1367.785427;-0.175794988;0.620680577;-0.065507857;1.10969151;45
794;265;3;1;2;1685.85566;-0.175794988;0.620680577;-0.065507857;1.10969151;45
795;265;3;1;3;2029.967551;-0.175794988;0.620680577;-0.065507857;1.10969151;45
796;266;3;1;1;1338.525443;-0.193289317;0.248550102;-0.11236941;1.210999142;32
797;266;3;1;2;1650.280026;-0.193289317;0.248550102;-0.11236941;1.210999142;32
798;266;3;1;3;1987.409626;-0.193289317;0.248550102;-0.11236941;1.210999142;32
799;267;2;1;1;815.3340334;-1.003983176;1.826357782;-1.351677679;-1.90558126;38
800;267;2;1;2;1037.606084;-1.003983176;1.826357782;-1.351677679;-1.90558126;38
801;267;2;1;3;1260.47323;-1.003983176;1.826357782;-1.351677679;-1.90558126;38
802;268;3;1;1;1325.390172;0.003959506;1.355451624;0.181754789;-0.748882256;46
803;268;3;1;2;1635.249434;0.003959506;1.355451624;0.181754789;-0.748882256;46
804;268;3;1;3;1969.924549;0.003959506;1.355451624;0.181754789;-0.748882256;46
805;269;2;1;1;897.8110664;-0.722795077;-0.11673136;0.083954198;-0.752246306;32
806;269;2;1;2;1141.607594;-0.722795077;-0.11673136;0.083954198;-0.752246306;32
807;269;2;1;3;1385.685019;-0.722795077;-0.11673136;0.083954198;-0.752246306;32
808;270;0;1;1;641.3948649;-0.584522785;3.057554902;-0.567847183;-1.119956877;27
809;270;0;1;2;874.7876713;-0.584522785;3.057554902;-0.567847183;-1.119956877;27
810;270;0;1;3;1110.647738;-0.584522785;3.057554902;-0.567847183;-1.119956877;27
811;271;0;1;1;674.7268254;-0.231609254;-0.158753423;-0.036837706;1.682885242;5
812;271;0;1;2;923.9902489;-0.231609254;-0.158753423;-0.036837706;1.682885242;5
813;271;0;1;3;1166.245133;-0.231609254;-0.158753423;-0.036837706;1.682885242;5
814;272;3;1;1;1054.02359;-0.908174795;1.897006373;-0.802441869;-1.785206113;11
815;272;3;1;2;1300.007834;-0.908174795;1.897006373;-0.802441869;-1.785206113;11
816;272;3;1;3;1570.594437;-0.908174795;1.897006373;-0.802441869;-1.785206113;11
817;273;0;0;1;230.8982827;0.827462547;-0.518875451;-0.808825133;1.002001114;15
818;273;0;0;2;458.5035571;0.827462547;-0.518875451;-0.808825133;1.002001114;15
819;273;0;0;3;686.2705487;0.827462547;-0.518875451;-0.808825133;1.002001114;15
820;274;3;0;1;870.6698424;0.268776242;-0.510936489;0.265084564;0.289561869;17
821;274;3;0;2;1152.595221;0.268776242;-0.510936489;0.265084564;0.289561869;17
822;274;3;0;3;1437.683412;0.268776242;-0.510936489;0.265084564;0.289561869;17
823;275;2;1;1;1092.02598;0.070853076;1.263834653;-0.061230685;-0.710007742;37
824;275;2;1;2;1386.928789;0.070853076;1.263834653;-0.061230685;-0.710007742;37
825;275;2;1;3;1681.028854;0.070853076;1.263834653;-0.061230685;-0.710007742;37
826;276;2;0;1;691.7229271;0.681872135;-0.125807845;-1.241399064;1.513154758;28
827;276;2;0;2;967.7073045;0.681872135;-0.125807845;-1.241399064;1.513154758;28
828;276;2;0;3;1243.85987;0.681872135;-0.125807845;-1.241399064;1.513154758;28
829;277;3;0;1;925.3358744;-0.239691661;1.041716675;-0.015030563;0.996075404;5
830;277;3;0;2;1222.442115;-0.239691661;1.041716675;-0.015030563;0.996075404;5
831;277;3;0;3;1525.002121;-0.239691661;1.041716675;-0.015030563;0.996075404;5
832;278;3;0;1;731.3087706;0.022608916;-1.637548396;-0.272190036;-0.08419055;50
833;278;3;0;2;968.7329841;0.022608916;-1.637548396;-0.272190036;-0.08419055;50
834;278;3;0;3;1208.536919;0.022608916;-1.637548396;-0.272190036;-0.08419055;50
835;279;3;1;1;1217.294493;-0.082965547;-0.162715306;-0.116286203;-0.053724086;18
836;279;3;1;2;1502.498913;-0.082965547;-0.162715306;-0.116286203;-0.053724086;18
837;279;3;1;3;1813.541976;-0.082965547;-0.162715306;-0.116286203;-0.053724086;18
838;280;0;1;1;475.7557597;-1.082556531;-1.90992058;0.814596841;-0.454273287;1
839;280;0;1;2;652.0263981;-1.082556531;-1.90992058;0.814596841;-0.454273287;1
840;280;0;1;3;827.3886904;-1.082556531;-1.90992058;0.814596841;-0.454273287;1
841;281;3;1;1;1347.159269;-0.156986246;0.249333811;-0.005458238;1.123588629;27
842;281;3;1;2;1660.98883;-0.156986246;0.249333811;-0.005458238;1.123588629;27
843;281;3;1;3;1999.389367;-0.156986246;0.249333811;-0.005458238;1.123588629;27
844;282;2;0;1;646.8317136;0.719824238;0.375085412;-1.496690894;0.08198836;26
845;282;2;0;2;906.3727305;0.719824238;0.375085412;-1.496690894;0.08198836;26
846;282;2;0;3;1163.835073;0.719824238;0.375085412;-1.496690894;0.08198836;26
847;283;3;1;1;1375.630684;0.536625923;-0.077207219;-0.10934479;0.513863828;41
848;283;3;1;2;1696.762026;0.536625923;-0.077207219;-0.10934479;0.513863828;41
849;283;3;1;3;2043.028183;0.536625923;-0.077207219;-0.10934479;0.513863828;41
850;284;3;1;1;1224.765756;-0.464531961;-0.411888935;0.54205266;0.356713534;44
851;284;3;1;2;1508.512405;-0.464531961;-0.411888935;0.54205266;0.356713534;44
852;284;3;1;3;1821.171098;-0.464531961;-0.411888935;0.54205266;0.356713534;44
853;285;2;0;1;584.7292744;0.006870965;-1.17815698;0.114770115;-0.022523527;4
854;285;2;0;2;819.9637724;0.006870965;-1.17815698;0.114770115;-0.022523527;4
855;285;2;0;3;1052.025183;0.006870965;-1.17815698;0.114770115;-0.022523527;4
856;286;0;1;1;438.7657499;-1.021851644;1.108294768;-1.469868981;-2.25938757;38
857;286;0;1;2;596.9991929;-1.021851644;1.108294768;-1.469868981;-2.25938757;38
858;286;0;1;3;759.7669785;-1.021851644;1.108294768;-1.469868981;-2.25938757;38
859;287;3;0;1;1185.120213;1.609561455;0.039194678;0.465396413;2.51837751;33
860;287;3;0;2;1566.020831;1.609561455;0.039194678;0.465396413;2.51837751;33
861;287;3;0;3;1951.382937;1.609561455;0.039194678;0.465396413;2.51837751;33
862;288;3;1;1;1121.521364;-0.486851403;-0.475666762;0.11879107;-0.339710086;37
863;288;3;1;2;1383.531261;-0.486851403;-0.475666762;0.11879107;-0.339710086;37
864;288;3;1;3;1668.199877;-0.486851403;-0.475666762;0.11879107;-0.339710086;37
865;289;0;1;1;286.9668726;-1.099654502;-4.75645964;-0.537085052;-0.78459242;22
866;289;0;1;2;397.253457;-1.099654502;-4.75645964;-0.537085052;-0.78459242;22
867;289;0;1;3;501.586975;-1.099654502;-4.75645964;-0.537085052;-0.78459242;22
868;290;3;0;1;833.4765371;-0.617940248;1.259164677;0.070102354;-0.286575489;35
869;290;3;0;2;1100.670296;-0.617940248;1.259164677;0.070102354;-0.286575489;35
870;290;3;0;3;1371.42905;-0.617940248;1.259164677;0.070102354;-0.286575489;35
871;291;3;1;1;1459.010616;1.014435832;0.105755906;0.547237747;-0.226258804;29
872;291;3;1;2;1803.703834;1.014435832;0.105755906;0.547237747;-0.226258804;29
873;291;3;1;3;2168.83495;1.014435832;0.105755906;0.547237747;-0.226258804;29
874;292;3;0;1;849.6894653;-0.457579078;0.502634247;0.42756685;0.153219153;25
875;292;3;0;2;1124.387757;-0.457579078;0.502634247;0.42756685;0.153219153;25
876;292;3;0;3;1401.910116;-0.457579078;0.502634247;0.42756685;0.153219153;25
877;293;0;1;1;674.5852361;0.678747692;-0.552054087;0.629635218;-0.297857151;21
878;293;0;1;2;924.8873919;0.678747692;-0.552054087;0.629635218;-0.297857151;21
879;293;0;1;3;1171.619342;0.678747692;-0.552054087;0.629635218;-0.297857151;21
880;294;3;1;1;1063.633538;-1.342992271;2.801931777;-0.881044052;-1.632245263;47
881;294;3;1;2;1312.601066;-1.342992271;2.801931777;-0.881044052;-1.632245263;47
882;294;3;1;3;1585.15262;-1.342992271;2.801931777;-0.881044052;-1.632245263;47
883;295;2;1;1;875.6818066;-0.597459785;-1.532646513;0.733855591;-0.548124062;32
884;295;2;1;2;1112.501551;-0.597459785;-1.532646513;0.733855591;-0.548124062;32
885;295;2;1;3;1349.627598;-0.597459785;-1.532646513;0.733855591;-0.548124062;32
886;296;3;1;1;1313.771348;0.229370272;-0.727821272;0.040988643;0.903341457;17
887;296;3;1;2;1620.832996;0.229370272;-0.727821272;0.040988643;0.903341457;17
888;296;3;1;3;1953.360103;0.229370272;-0.727821272;0.040988643;0.903341457;17
889;297;2;1;1;1155.633459;-0.722040545;2.02797381;-0.139093649;1.091789561;48
890;297;2;1;2;1463.67855;-0.722040545;2.02797381;-0.139093649;1.091789561;48
891;297;2;1;3;1774.913735;-0.722040545;2.02797381;-0.139093649;1.091789561;48
892;298;3;0;1;616.9189127;-0.442830957;-1.409282885;-0.495976307;-1.304417863;5
893;298;3;0;2;816.0593367;-0.442830957;-1.409282885;-0.495976307;-1.304417863;5
894;298;3;0;3;1015.848816;-0.442830957;-1.409282885;-0.495976307;-1.304417863;5
895;299;3;1;1;907.994092;-1.050572439;-0.419579185;-1.656861919;-0.085996542;3
896;299;3;1;2;1120.992727;-1.050572439;-0.419579185;-1.656861919;-0.085996542;3
897;299;3;1;3;1357.389361;-1.050572439;-0.419579185;-1.656861919;-0.085996542;3
898;300;2;0;1;840.9225689;2.722518233;-0.351465241;-1.912321357;1.964400364;46
899;300;2;0;2;1176.856789;2.722518233;-0.351465241;-1.912321357;1.964400364;46
900;300;2;0;3;1512.662653;2.722518233;-0.351465241;-1.912321357;1.964400364;46
901;301;2;1;1;1047.456369;-0.348868472;0.226721002;0.167928231;0.282450646;4
902;301;2;1;2;1330.325873;-0.348868472;0.226721002;0.167928231;0.282450646;4
903;301;2;1;3;1612.340365;-0.348868472;0.226721002;0.167928231;0.282450646;4
904;302;2;1;1;1000.257251;-1.087485171;1.27684748;0.341654099;-0.190238989;21
905;302;2;1;2;1268.564426;-1.087485171;1.27684748;0.341654099;-0.190238989;21
906;302;2;1;3;1539.044132;-1.087485171;1.27684748;0.341654099;-0.190238989;21
907;303;3;0;1;710.1153277;-0.701864113;-0.546756893;-0.279279774;-0.165304659;10
908;303;3;0;2;942.4602141;-0.701864113;-0.546756893;-0.279279774;-0.165304659;10
909;303;3;0;3;1170.39381;-0.701864113;-0.546756893;-0.279279774;-0.165304659;10
910;304;2;1;1;1013.386518;0.325365068;-0.693568722;-1.142617785;0.653863548;27
911;304;2;1;2;1284.625862;0.325365068;-0.693568722;-1.142617785;0.653863548;27
912;304;2;1;3;1560.885393;0.325365068;-0.693568722;-1.142617785;0.653863548;27
913;305;3;1;1;1301.929169;0.043095579;0.626630737;0.119141354;-0.323291641;32
914;305;3;1;2;1604.302514;0.043095579;0.626630737;0.119141354;-0.323291641;32
915;305;3;1;3;1934.110226;0.043095579;0.626630737;0.119141354;-0.323291641;32
916;306;2;0;1;516.8456871;-0.407131815;-1.021347475;-0.093293722;-0.882750705;29
917;306;2;0;2;720.4102348;-0.407131815;-1.021347475;-0.093293722;-0.882750705;29
918;306;2;0;3;927.4395223;-0.407131815;-1.021347475;-0.093293722;-0.882750705;29
919;307;2;0;1;839.0081503;1.366834154;-0.178370775;2.163242032;0.36900188;50
920;307;2;0;2;1173.972206;1.366834154;-0.178370775;2.163242032;0.36900188;50
921;307;2;0;3;1510.100649;1.366834154;-0.178370775;2.163242032;0.36900188;50
922;308;0;0;1;157.0288341;-0.726757932;-0.610756155;-0.633895958;-1.200281492;20
923;308;0;0;2;312.6393454;-0.726757932;-0.610756155;-0.633895958;-1.200281492;20
924;308;0;0;3;470.0427302;-0.726757932;-0.610756155;-0.633895958;-1.200281492;20
925;309;2;0;1;646.1360207;0.101163624;0.418503689;0.291140712;-0.511900326;21
926;309;2;0;2;904.3440956;0.101163624;0.418503689;0.291140712;-0.511900326;21
927;309;2;0;3;1164.386738;0.101163624;0.418503689;0.291140712;-0.511900326;21
928;310;3;0;1;794.249577;-0.13626089;-0.169591735;-0.18141558;-0.205333868;32
929;310;3;0;2;1050.983834;-0.13626089;-0.169591735;-0.18141558;-0.205333868;32
930;310;3;0;3;1311.572067;-0.13626089;-0.169591735;-0.18141558;-0.205333868;32
931;311;3;0;1;746.6828443;-0.548592207;-0.476328565;-0.592236499;0.451940824;9
932;311;3;0;2;989.753315;-0.548592207;-0.476328565;-0.592236499;0.451940824;9
933;311;3;0;3;1230.688105;-0.548592207;-0.476328565;-0.592236499;0.451940824;9
934;312;2;0;1;668.0814275;0.436570341;-0.230294988;0.068106706;0.225273518;50
935;312;2;0;2;935.2269904;0.436570341;-0.230294988;0.068106706;0.225273518;50
936;312;2;0;3;1201.389303;0.436570341;-0.230294988;0.068106706;0.225273518;50
937;313;3;1;1;1476.652189;0.727196984;-0.188028595;1.031990996;0.352798515;19
938;313;3;1;2;1820.8018;0.727196984;-0.188028595;1.031990996;0.352798515;19
939;313;3;1;3;2190.28751;0.727196984;-0.188028595;1.031990996;0.352798515;19
940;314;2;1;1;1263.032056;1.336989874;0.877924718;-0.479518693;0.051384031;18
941;314;2;1;2;1600.311887;1.336989874;0.877924718;-0.479518693;0.051384031;18
942;314;2;1;3;1940.417733;1.336989874;0.877924718;-0.479518693;0.051384031;18
943;315;2;0;1;642.6177283;-0.133034505;0.214905476;0.023518026;0.331555042;15
944;315;2;0;2;896.2674003;-0.133034505;0.214905476;0.023518026;0.331555042;15
945;315;2;0;3;1155.665995;-0.133034505;0.214905476;0.023518026;0.331555042;15
946;316;3;1;1;1047.526715;-0.828460037;0.054280241;-1.594645894;0.633471418;50
947;316;3;1;2;1293.042778;-0.828460037;0.054280241;-1.594645894;0.633471418;50
948;316;3;1;3;1560.98166;-0.828460037;0.054280241;-1.594645894;0.633471418;50
949;317;3;1;1;1287.630102;-0.936388629;2.722783216;0.193266169;-0.687805192;5
950;317;3;1;2;1588.749278;-0.936388629;2.722783216;0.193266169;-0.687805192;5
951;317;3;1;3;1912.918431;-0.936388629;2.722783216;0.193266169;-0.687805192;5
952;318;2;1;1;975.7456325;-0.617417765;0.395549758;-0.58138263;0.341629268;46
953;318;2;1;2;1238.648485;-0.617417765;0.395549758;-0.58138263;0.341629268;46
954;318;2;1;3;1502.813714;-0.617417765;0.395549758;-0.58138263;0.341629268;46
955;319;3;1;1;1297.134519;-0.128506711;0.907270004;-0.057625785;-0.143237679;43
956;319;3;1;2;1599.617343;-0.128506711;0.907270004;-0.057625785;-0.143237679;43
957;319;3;1;3;1928.084331;-0.128506711;0.907270004;-0.057625785;-0.143237679;43
958;320;3;0;1;773.4454747;-0.635492177;-0.088486623;0.741201459;-0.597726849;25
959;320;3;0;2;1024.256529;-0.635492177;-0.088486623;0.741201459;-0.597726849;25
960;320;3;0;3;1273.906903;-0.635492177;-0.088486623;0.741201459;-0.597726849;25
961;321;3;1;1;1042.817776;-1.0675385;1.164389166;-1.289637663;-0.385763801;40
962;321;3;1;2;1288.28661;-1.0675385;1.164389166;-1.289637663;-0.385763801;40
963;321;3;1;3;1557.897889;-1.0675385;1.164389166;-1.289637663;-0.385763801;40
964;322;3;1;1;1063.181857;-0.896464276;1.158378127;-0.494603307;-1.244444737;20
965;322;3;1;2;1312.590802;-0.896464276;1.158378127;-0.494603307;-1.244444737;20
966;322;3;1;3;1585.576055;-0.896464276;1.158378127;-0.494603307;-1.244444737;20
967;323;3;0;1;893.0385794;-0.110921725;-0.634522013;0.02960899;1.77472712;46
968;323;3;0;2;1179.462954;-0.110921725;-0.634522013;0.02960899;1.77472712;46
969;323;3;0;3;1471.05938;-0.110921725;-0.634522013;0.02960899;1.77472712;46
970;324;2;1;1;962.4095965;-0.424922531;-0.068971103;0.219764884;-0.572844486;5
971;324;2;1;2;1223.544207;-0.424922531;-0.068971103;0.219764884;-0.572844486;5
972;324;2;1;3;1482.015141;-0.424922531;-0.068971103;0.219764884;-0.572844486;5
973;325;3;0;1;792.7161139;-0.288364672;-0.045864637;0.005461233;-0.258018992;18
974;325;3;0;2;1050.293481;-0.288364672;-0.045864637;0.005461233;-0.258018992;18
975;325;3;0;3;1309.149331;-0.288364672;-0.045864637;0.005461233;-0.258018992;18
976;326;2;0;1;729.7254461;0.124492875;0.692209164;0.387814789;1.037635916;4
977;326;2;0;2;1019.391615;0.124492875;0.692209164;0.387814789;1.037635916;4
978;326;2;0;3;1311.276603;0.124492875;0.692209164;0.387814789;1.037635916;4
979;327;3;0;1;817.660198;-0.254316785;0.728038626;-0.105613125;-0.483535676;13
980;327;3;0;2;1085.801121;-0.254316785;0.728038626;-0.105613125;-0.483535676;13
981;327;3;0;3;1351.404739;-0.254316785;0.728038626;-0.105613125;-0.483535676;13
982;328;3;1;1;1459.406754;0.774882455;-0.602478702;0.376561422;1.138292702;9
983;328;3;1;2;1799.386672;0.774882455;-0.602478702;0.376561422;1.138292702;9
984;328;3;1;3;2166.884125;0.774882455;-0.602478702;0.376561422;1.138292702;9
985;329;2;1;1;1072.587521;0.218107757;-0.078317187;0.245729729;-0.253816202;38
986;329;2;1;2;1363.519765;0.218107757;-0.078317187;0.245729729;-0.253816202;38
987;329;2;1;3;1649.046739;0.218107757;-0.078317187;0.245729729;-0.253816202;38
988;330;3;0;1;897.2586445;0.062001562;0.148426027;-0.003662371;0.743748121;29
989;330;3;0;2;1190.07066;0.062001562;0.148426027;-0.003662371;0.743748121;29
990;330;3;0;3;1479.115364;0.062001562;0.148426027;-0.003662371;0.743748121;29
991;331;3;1;1;1078.864684;-0.497886684;-0.461337684;-0.420893698;-0.321545444;11
992;331;3;1;2;1330.448292;-0.497886684;-0.461337684;-0.420893698;-0.321545444;11
993;331;3;1;3;1606.826312;-0.497886684;-0.461337684;-0.420893698;-0.321545444;11
994;332;2;0;1;324.4701646;-1.02704921;-3.290175499;-0.621799317;-1.491015907;11
995;332;2;0;2;453.4813078;-1.02704921;-3.290175499;-0.621799317;-1.491015907;11
996;332;2;0;3;581.4076769;-1.02704921;-3.290175499;-0.621799317;-1.491015907;11
997;333;0;1;1;306.9411948;-1.197066301;-0.791164156;-2.806925615;-1.904505965;16
998;333;0;1;2;416.974888;-1.197066301;-0.791164156;-2.806925615;-1.904505965;16
999;333;0;1;3;529.7311883;-1.197066301;-0.791164156;-2.806925615;-1.904505965;16
1000;334;2;1;1;946.0295396;-0.540037637;0.132146382;-0.380803218;-0.154596308;17
1001;334;2;1;2;1204.28533;-0.540037637;0.132146382;-0.380803218;-0.154596308;17
1002;334;2;1;3;1460.401053;-0.540037637;0.132146382;-0.380803218;-0.154596308;17
1003;335;3;0;1;1199.739314;1.669609296;0.299243624;1.624506932;1.315286376;29
1004;335;3;0;2;1589.730417;1.669609296;0.299243624;1.624506932;1.315286376;29
1005;335;3;0;3;1979.862952;1.669609296;0.299243624;1.624506932;1.315286376;29
1006;336;3;1;1;1386.753012;-0.0974728;0.42921479;-0.050110479;1.331856141;30
1007;336;3;1;2;1708.140441;-0.0974728;0.42921479;-0.050110479;1.331856141;30
1008;336;3;1;3;2053.271555;-0.0974728;0.42921479;-0.050110479;1.331856141;30
1009;337;0;1;1;753.5303795;0.693305812;1.244420837;-0.555926525;0.988064261;37
1010;337;0;1;2;1029.429414;0.693305812;1.244420837;-0.555926525;0.988064261;37
1011;337;0;1;3;1309.768003;0.693305812;1.244420837;-0.555926525;0.988064261;37
1012;338;3;0;1;1061.821808;1.78510393;-0.089166493;0.08222844;0.481756151;35
1013;338;3;0;2;1406.308314;1.78510393;-0.089166493;0.08222844;0.481756151;35
1014;338;3;0;3;1750.309292;1.78510393;-0.089166493;0.08222844;0.481756151;35
1015;339;0;1;1;544.5740057;-0.491536038;0.584961921;-0.328263271;-1.314142123;16
1016;339;0;1;2;743.8911802;-0.491536038;0.584961921;-0.328263271;-1.314142123;16
1017;339;0;1;3;945.1079286;-0.491536038;0.584961921;-0.328263271;-1.314142123;16
1018;340;3;1;1;1117.61302;-0.234954579;-0.892253447;-0.064675358;-0.32487011;3
1019;340;3;1;2;1376.44199;-0.234954579;-0.892253447;-0.064675358;-0.32487011;3
1020;340;3;1;3;1661.965344;-0.234954579;-0.892253447;-0.064675358;-0.32487011;3
1021;341;3;0;1;1133.374501;1.67646617;0.796365197;0.503785471;0.750033011;10
1022;341;3;0;2;1503.697118;1.67646617;0.796365197;0.503785471;0.750033011;10
1023;341;3;0;3;1873.616379;1.67646617;0.796365197;0.503785471;0.750033011;10
1024;342;2;0;1;687.0281162;-0.030395148;0.417797726;0.569993093;0.477913948;7
1025;342;2;0;2;962.437455;-0.030395148;0.417797726;0.569993093;0.477913948;7
1026;342;2;0;3;1237.193573;-0.030395148;0.417797726;0.569993093;0.477913948;7
1027;343;2;1;1;1022.875253;-0.202794764;0.811341006;-0.086108561;-0.733577013;2
1028;343;2;1;2;1296.632907;-0.202794764;0.811341006;-0.086108561;-0.733577013;2
1029;343;2;1;3;1572.422647;-0.202794764;0.811341006;-0.086108561;-0.733577013;2
1030;344;3;1;1;1047.447366;-1.044022092;0.960522211;-0.368943544;-1.105077761;28
1031;344;3;1;2;1291.397179;-1.044022092;0.960522211;-0.368943544;-1.105077761;28
1032;344;3;1;3;1560.914188;-1.044022092;0.960522211;-0.368943544;-1.105077761;28
1033;345;3;1;1;1237.557211;-0.680246986;0.777462501;0.15062943;0.196962253;4
1034;345;3;1;2;1530.868763;-0.680246986;0.777462501;0.15062943;0.196962253;4
1035;345;3;1;3;1843.149001;-0.680246986;0.777462501;0.15062943;0.196962253;4
1036;346;3;0;1;986.9493378;0.641504323;-0.225133332;0.210009775;1.392880075;47
1037;346;3;0;2;1307.327127;0.641504323;-0.225133332;0.210009775;1.392880075;47
1038;346;3;0;3;1625.815998;0.641504323;-0.225133332;0.210009775;1.392880075;47
1039;347;0;1;1;497.6381623;-0.793127433;-0.489470966;-0.110037944;-1.033150646;26
1040;347;0;1;2;681.4020588;-0.793127433;-0.489470966;-0.110037944;-1.033150646;26
1041;347;0;1;3;864.0619287;-0.793127433;-0.489470966;-0.110037944;-1.033150646;26
1042;348;2;1;1;1069.699959;0.707017466;-0.379042339;-0.892482124;0.138428804;25
1043;348;2;1;2;1357.025057;0.707017466;-0.379042339;-0.892482124;0.138428804;25
1044;348;2;1;3;1643.787052;0.707017466;-0.379042339;-0.892482124;0.138428804;25
1045;349;2;1;1;1062.313438;0.129136073;0.355329929;-0.374143107;-0.062380702;31
1046;349;2;1;2;1348.727798;0.129136073;0.355329929;-0.374143107;-0.062380702;31
1047;349;2;1;3;1636.738998;0.129136073;0.355329929;-0.374143107;-0.062380702;31
1048;350;3;1;1;1403.580467;0.97930887;0.02341569;0.943501633;-1.159314779;40
1049;350;3;1;2;1731.502431;0.97930887;0.02341569;0.943501633;-1.159314779;40
1050;350;3;1;3;2083.209847;0.97930887;0.02341569;0.943501633;-1.159314779;40
1051;351;2;1;1;737.0298454;-0.956937454;-0.315207942;-0.741519769;-1.587897412;22
1052;351;2;1;2;937.5516567;-0.956937454;-0.315207942;-0.741519769;-1.587897412;22
1053;351;2;1;3;1140.907482;-0.956937454;-0.315207942;-0.741519769;-1.587897412;22
1054;352;0;1;1;624.9583556;-0.293079253;1.485978477;-0.074439416;-1.015272261;17
1055;352;0;1;2;851.7249631;-0.293079253;1.485978477;-0.074439416;-1.015272261;17
1056;352;0;1;3;1079.995918;-0.293079253;1.485978477;-0.074439416;-1.015272261;17
1057;353;2;1;1;1005.048246;-0.581350915;0.410691957;0.240305891;-0.152530033;40
1058;353;2;1;2;1274.386482;-0.581350915;0.410691957;0.240305891;-0.152530033;40
1059;353;2;1;3;1545.098239;-0.581350915;0.410691957;0.240305891;-0.152530033;40
1060;354;2;1;1;997.768341;0.95892741;-0.248990662;-1.941700144;-0.475633758;9
1061;354;2;1;2;1268.824578;0.95892741;-0.248990662;-1.941700144;-0.475633758;9
1062;354;2;1;3;1538.85737;0.95892741;-0.248990662;-1.941700144;-0.475633758;9
1063;355;3;1;1;1263.892754;-0.267099511;0.415032513;0.015596806;0.152743035;28
1064;355;3;1;2;1558.731695;-0.267099511;0.415032513;0.015596806;0.152743035;28
1065;355;3;1;3;1877.592503;-0.267099511;0.415032513;0.015596806;0.152743035;28
1066;356;3;0;1;669.0953601;-1.26815859;-2.03033837;1.867530241;-0.411759022;10
1067;356;3;0;2;885.8800357;-1.26815859;-2.03033837;1.867530241;-0.411759022;10
1068;356;3;0;3;1104.768862;-1.26815859;-2.03033837;1.867530241;-0.411759022;10
1069;357;3;0;1;556.7473998;-0.706572474;-2.347715931;0.264240044;-1.651980611;3
1070;357;3;0;2;737.309768;-0.706572474;-2.347715931;0.264240044;-1.651980611;3
1071;357;3;0;3;920.200584;-0.706572474;-2.347715931;0.264240044;-1.651980611;3
1072;358;3;1;1;1128.326713;-0.175983649;-0.379419093;-0.02250739;-0.853301063;50
1073;358;3;1;2;1392.540657;-0.175983649;-0.379419093;-0.02250739;-0.853301063;50
1074;358;3;1;3;1678.475194;-0.175983649;-0.379419093;-0.02250739;-0.853301063;50
1075;359;2;0;1;601.0140092;-0.299960802;0.38412321;0.028639178;-0.515724087;8
1076;359;2;0;2;841.4064309;-0.299960802;0.38412321;0.028639178;-0.515724087;8
1077;359;2;0;3;1082.296383;-0.299960802;0.38412321;0.028639178;-0.515724087;8
1078;360;3;0;1;871.6603523;-0.171182753;-0.02221458;-0.107857569;1.101176768;35
1079;360;3;0;2;1158.18314;-0.171182753;-0.02221458;-0.107857569;1.101176768;35
1080;360;3;0;3;1441.961722;-0.171182753;-0.02221458;-0.107857569;1.101176768;35
1081;361;3;0;1;824.9975372;-0.240614845;0.72260211;-0.092358761;-0.404708064;9
1082;361;3;0;2;1094.427453;-0.240614845;0.72260211;-0.092358761;-0.404708064;9
1083;361;3;0;3;1361.886916;-0.240614845;0.72260211;-0.092358761;-0.404708064;9
1084;362;3;1;1;1183.358434;-1.37136223;3.236132922;0.490668417;-1.916643174;42
1085;362;3;1;2;1459.973999;-1.37136223;3.236132922;0.490668417;-1.916643174;42
1086;362;3;1;3;1760.64592;-1.37136223;3.236132922;0.490668417;-1.916643174;42
1087;363;0;1;1;647.8616233;0.091608716;0.482721063;-0.349705768;0.151535321;38
1088;363;0;1;2;888.7295285;0.091608716;0.482721063;-0.349705768;0.151535321;38
1089;363;0;1;3;1126.523267;0.091608716;0.482721063;-0.349705768;0.151535321;38
1090;364;2;0;1;772.3325674;1.681360739;0.497112911;-2.117324071;1.696036795;47
